Year,Development Assistance Committee classification,Region,Country,Flow of official development assistance,Value
2013,Unspecified classification,North Africa,North of Sahara (Country Unspecifed),Multilateral,3914.23
2014,Unspecified classification,,,Multilateral,890042.67
2014,Unspecified classification,North Africa,,Multilateral,3416.26
2014,Unspecified classification,North Africa,North of Sahara (Country Unspecifed),Multilateral,3416.26
2015,Unspecified classification,,,Multilateral,1075194.19
2015,Unspecified classification,North Africa,,Multilateral,7059.82
2015,Unspecified classification,North Africa,North of Sahara (Country Unspecifed),Multilateral,7059.82
2010,Unspecified classification,Sub Saharan Africa,,,192054.02
2010,Unspecified classification,Sub Saharan Africa,Mayotte,,110.35
2010,Unspecified classification,Sub Saharan Africa,St. Helena,,34740.33
2010,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),,157203.34
2011,Unspecified classification,Sub Saharan Africa,,,156014.5
2011,Unspecified classification,Sub Saharan Africa,Mayotte,,0
2011,Unspecified classification,Sub Saharan Africa,St. Helena,,49758.15
2011,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),,106256.36
2012,Unspecified classification,Sub Saharan Africa,,,214836.65
2012,Unspecified classification,Sub Saharan Africa,Mayotte,,0
2012,Unspecified classification,Sub Saharan Africa,St. Helena,,106156.1
2012,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),,108680.55
2013,Unspecified classification,Sub Saharan Africa,,,225031.76
2013,Unspecified classification,Sub Saharan Africa,Mayotte,,0
2013,Unspecified classification,Sub Saharan Africa,St. Helena,,84390.69
2013,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),,140641.07
2014,Unspecified classification,Sub Saharan Africa,,,226935.55
2014,Unspecified classification,Sub Saharan Africa,Mayotte,,0
2014,Unspecified classification,Sub Saharan Africa,St. Helena,,76214.47
2014,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),,150721.08
2015,Unspecified classification,Sub Saharan Africa,,,186939.66
2015,Unspecified classification,Sub Saharan Africa,Mayotte,,0
2015,Unspecified classification,Sub Saharan Africa,St. Helena,,53490.4
2015,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),,133449.26
2009,Unspecified classification,Sub Saharan Africa,,Bilateral,53447.32
2009,Unspecified classification,Sub Saharan Africa,Mayotte,Bilateral,0
2009,Unspecified classification,Sub Saharan Africa,St. Helena,Bilateral,24702.5
2009,Unspecified classification,Sub Saharan Africa,"South of Sahara, regional",Bilateral,28744.82
2010,Unspecified classification,Sub Saharan Africa,,Bilateral,140928.69
2010,Unspecified classification,Sub Saharan Africa,Mayotte,Bilateral,0
2010,Unspecified classification,Sub Saharan Africa,St. Helena,Bilateral,34740.33
2010,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Bilateral,106188.35
2011,Unspecified classification,Sub Saharan Africa,,Bilateral,108737.53
2011,Unspecified classification,Sub Saharan Africa,Mayotte,Bilateral,0
2011,Unspecified classification,Sub Saharan Africa,St. Helena,Bilateral,49433.19
2011,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Bilateral,59304.34
2012,Unspecified classification,Sub Saharan Africa,,Bilateral,167832.93
2012,Unspecified classification,Sub Saharan Africa,Mayotte,Bilateral,0
2012,Unspecified classification,Sub Saharan Africa,St. Helena,Bilateral,106156.1
2012,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Bilateral,61676.83
2013,Unspecified classification,Sub Saharan Africa,,Bilateral,188402.84
2013,Unspecified classification,Sub Saharan Africa,Mayotte,Bilateral,0
2013,Unspecified classification,Sub Saharan Africa,St. Helena,Bilateral,83783.37
2013,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Bilateral,104619.47
2014,Unspecified classification,Sub Saharan Africa,,Bilateral,182229.16
2014,Unspecified classification,Sub Saharan Africa,Mayotte,Bilateral,0
2014,Unspecified classification,Sub Saharan Africa,St. Helena,Bilateral,75751.91
2014,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Bilateral,106477.25
2015,Unspecified classification,Sub Saharan Africa,,Bilateral,152914.05
2015,Unspecified classification,Sub Saharan Africa,Mayotte,Bilateral,0
2015,Unspecified classification,Sub Saharan Africa,St. Helena,Bilateral,53476.24
2015,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Bilateral,99437.81
2010,Unspecified classification,Sub Saharan Africa,,Multilateral,51125.33
2010,Unspecified classification,Sub Saharan Africa,Mayotte,Multilateral,110.35
2010,Unspecified classification,Sub Saharan Africa,St. Helena,Multilateral,0
2010,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Multilateral,51014.98
2011,Unspecified classification,Sub Saharan Africa,,Multilateral,47276.97
2011,Unspecified classification,Sub Saharan Africa,Mayotte,Multilateral,0
2011,Unspecified classification,Sub Saharan Africa,St. Helena,Multilateral,324.95
2011,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Multilateral,46952.02
2012,Unspecified classification,Sub Saharan Africa,,Multilateral,47003.72
2012,Unspecified classification,Sub Saharan Africa,Mayotte,Multilateral,0
2012,Unspecified classification,Sub Saharan Africa,St. Helena,Multilateral,0
2012,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Multilateral,47003.72
2013,Unspecified classification,Sub Saharan Africa,,Multilateral,36628.92
2013,Unspecified classification,Sub Saharan Africa,Mayotte,Multilateral,0
2013,Unspecified classification,Sub Saharan Africa,St. Helena,Multilateral,607.32
2013,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Multilateral,36021.6
2014,Unspecified classification,Sub Saharan Africa,,Multilateral,44706.39
2014,Unspecified classification,Sub Saharan Africa,Mayotte,Multilateral,0
2014,Unspecified classification,Sub Saharan Africa,St. Helena,Multilateral,462.56
2014,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Multilateral,44243.83
2015,Unspecified classification,Sub Saharan Africa,,Multilateral,34025.61
2015,Unspecified classification,Sub Saharan Africa,Mayotte,Multilateral,0
2015,Unspecified classification,Sub Saharan Africa,St. Helena,Multilateral,14.16
2015,Unspecified classification,Sub Saharan Africa,South of Sahara (Country Unspecifed),Multilateral,34011.45
2010,Unspecified classification,Middle East,,,8775.62
2010,Unspecified classification,Middle East,Oman,,620.05
2010,Unspecified classification,Middle East,Middle East (Country Unspecifed),,8155.56
2011,Unspecified classification,Middle East,,,5969.23
2011,Unspecified classification,Middle East,Oman,,0
2011,Unspecified classification,Middle East,Middle East (Country Unspecifed),,5969.23
2012,Unspecified classification,Middle East,,,36157.28
2012,Unspecified classification,Middle East,Oman,,0
2012,Unspecified classification,Middle East,Middle East (Country Unspecifed),,36157.28
2013,Unspecified classification,Middle East,,,190621.96
2013,Unspecified classification,Middle East,Oman,,0
2013,Unspecified classification,Middle East,Middle East (Country Unspecifed),,190621.96
2014,Unspecified classification,Middle East,,,152928.2
2014,Unspecified classification,Middle East,Oman,,0
2014,Unspecified classification,Middle East,Middle East (Country Unspecifed),,152928.2
2015,Unspecified classification,Middle East,,,28962.13
2015,Unspecified classification,Middle East,Oman,,0
2015,Unspecified classification,Middle East,Middle East (Country Unspecifed),,28962.13
2009,Unspecified classification,Middle East,,Bilateral,4253.48
2009,Unspecified classification,Middle East,Oman,Bilateral,410.33
2009,Unspecified classification,Middle East,"Middle East, regional",Bilateral,3843.15
2010,Unspecified classification,Middle East,,Bilateral,7114.15
2010,Unspecified classification,Middle East,Oman,Bilateral,601.55
2010,Unspecified classification,Middle East,Middle East (Country Unspecifed),Bilateral,6512.6
2011,Unspecified classification,Middle East,,Bilateral,3446.63
2011,Unspecified classification,Middle East,Oman,Bilateral,0
2011,Unspecified classification,Middle East,Middle East (Country Unspecifed),Bilateral,3446.63
2012,Unspecified classification,Middle East,,Bilateral,32472.19
2012,Unspecified classification,Middle East,Oman,Bilateral,0
2012,Unspecified classification,Middle East,Middle East (Country Unspecifed),Bilateral,32472.19
2013,Unspecified classification,Middle East,,Bilateral,182172.09
2013,Unspecified classification,Middle East,Oman,Bilateral,0
2013,Unspecified classification,Middle East,Middle East (Country Unspecifed),Bilateral,182172.09
2014,Unspecified classification,Middle East,,Bilateral,148604.09
2014,Unspecified classification,Middle East,Oman,Bilateral,0
