Year,Country,Cause of death,Sex,Age,GeoCode,Value
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,60 to 64,W92000004,1.056457066
2015,Wales,Other respiratory disorders (J98),Female,60 to 64,W92000004,0.0
2015,England,,,65 to 69,E92000001,931.214546299999
2015,England,Malignant neoplasms (C00-C97),,65 to 69,E92000001,545.6500952
2015,England,Diabetes mellitus (E10-E14),,65 to 69,E92000001,10.34093602
2015,England,IX diseases of the circulatory system (I00-I99),,65 to 69,E92000001,269.361496899999
2015,England,Other diseases of upper respiratory tract (J30-J39),,65 to 69,E92000001,0.132576103
2015,England,Chronic lower respiratory diseases (J40-J47),,65 to 69,E92000001,87.43393981
2015,England,Lung diseases due to external agents (J60-J70),,65 to 69,E92000001,2.485801928
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,65 to 69,E92000001,13.78791469
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,65 to 69,E92000001,0.894888694
2015,England,Other diseases of pleura (J90-J94),,65 to 69,E92000001,0.265152206
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,65 to 69,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",,65 to 69,E92000001,0.033144026
2015,England,Other respiratory disorders (J98),,65 to 69,E92000001,0.828600643
2015,England,,Male,65 to 69,E92000001,1138.870987
2015,England,Malignant neoplasms (C00-C97),Male,65 to 69,E92000001,630.6731914
2015,England,Diabetes mellitus (E10-E14),Male,65 to 69,E92000001,13.38081246
2015,England,IX diseases of the circulatory system (I00-I99),Male,65 to 69,E92000001,375.0040962
2015,England,Other diseases of upper respiratory tract (J30-J39),Male,65 to 69,E92000001,0.204808354
2015,England,Chronic lower respiratory diseases (J40-J47),Male,65 to 69,E92000001,94.55319009
2015,England,Lung diseases due to external agents (J60-J70),Male,65 to 69,E92000001,3.07212531
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,65 to 69,E92000001,19.79814089
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,65 to 69,E92000001,1.02404177
2015,England,Other diseases of pleura (J90-J94),Male,65 to 69,E92000001,0.273077805
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,65 to 69,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Male,65 to 69,E92000001,0.0
2015,England,Other respiratory disorders (J98),Male,65 to 69,E92000001,0.887502867
2015,England,,Female,65 to 69,E92000001,735.271855399999
2015,England,Malignant neoplasms (C00-C97),Female,65 to 69,E92000001,465.4230905
2015,England,Diabetes mellitus (E10-E14),Female,65 to 69,E92000001,7.472536817
2015,England,IX diseases of the circulatory system (I00-I99),Female,65 to 69,E92000001,169.6781205
2015,England,Other diseases of upper respiratory tract (J30-J39),Female,65 to 69,E92000001,0.0644184209999999
2015,England,Chronic lower respiratory diseases (J40-J47),Female,65 to 69,E92000001,80.7162812999999
2015,England,Lung diseases due to external agents (J60-J70),Female,65 to 69,E92000001,1.932552625
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,65 to 69,E92000001,8.116721025
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,65 to 69,E92000001,0.77302105
2015,England,Other diseases of pleura (J90-J94),Female,65 to 69,E92000001,0.257673683
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,65 to 69,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Female,65 to 69,E92000001,0.0644184209999999
2015,England,Other respiratory disorders (J98),Female,65 to 69,E92000001,0.77302105
2015,,,,65 to 69,,936.653489299999
2015,,Malignant neoplasms (C00-C97),,65 to 69,,547.0270519
2015,,Diabetes mellitus (E10-E14),,65 to 69,,10.39584838
2015,,IX diseases of the circulatory system (I00-I99),,65 to 69,,272.159575699999
2015,,Other diseases of upper respiratory tract (J30-J39),,65 to 69,,0.124501178
2015,,Chronic lower respiratory diseases (J40-J47),,65 to 69,,88.30246067
2015,,Lung diseases due to external agents (J60-J70),,65 to 69,,2.52114886
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),,65 to 69,,14.09975844
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,65 to 69,,0.871508247999999
2015,,Other diseases of pleura (J90-J94),,65 to 69,,0.280127651
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,65 to 69,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",,65 to 69,,0.031125295
2015,,Other respiratory disorders (J98),,65 to 69,,0.840382953
2015,,,Male,65 to 69,,1142.869227
2015,,Malignant neoplasms (C00-C97),Male,65 to 69,,629.202855899999
2015,,Diabetes mellitus (E10-E14),Male,65 to 69,,13.39274844
2015,,IX diseases of the circulatory system (I00-I99),Male,65 to 69,,379.5466459
2015,,Other diseases of upper respiratory tract (J30-J39),Male,65 to 69,,0.192240408
2015,,Chronic lower respiratory diseases (J40-J47),Male,65 to 69,,95.09492191
2015,,Lung diseases due to external agents (J60-J70),Male,65 to 69,,3.13992666699999
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,65 to 69,,20.18524286
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,65 to 69,,1.025282177
2015,,Other diseases of pleura (J90-J94),Male,65 to 69,,0.256320544
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,65 to 69,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Male,65 to 69,,0.0
2015,,Other respiratory disorders (J98),Male,65 to 69,,0.833041769
2015,,,Female,65 to 69,,741.8861872
2015,,Malignant neoplasms (C00-C97),Female,65 to 69,,469.4133846
2015,,Diabetes mellitus (E10-E14),Female,65 to 69,,7.565326595
2015,,IX diseases of the circulatory system (I00-I99),Female,65 to 69,,170.7342906
2015,,Other diseases of upper respiratory tract (J30-J39),Female,65 to 69,,0.0605226129999999
2015,,Chronic lower respiratory diseases (J40-J47),Female,65 to 69,,81.88709507
2015,,Lung diseases due to external agents (J60-J70),Female,65 to 69,,1.936723608
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,65 to 69,,8.352120561
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,65 to 69,,0.726271353
2015,,Other diseases of pleura (J90-J94),Female,65 to 69,,0.302613064
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,65 to 69,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Female,65 to 69,,0.0605226129999999
2015,,Other respiratory disorders (J98),Female,65 to 69,,0.847316579
2015,Wales,,,65 to 69,W92000004,1020.51245399999
2015,Wales,Malignant neoplasms (C00-C97),,65 to 69,W92000004,568.2573102
2015,Wales,Diabetes mellitus (E10-E14),,65 to 69,W92000004,11.24250074
2015,Wales,IX diseases of the circulatory system (I00-I99),,65 to 69,W92000004,315.3010435
2015,Wales,Other diseases of upper respiratory tract (J30-J39),,65 to 69,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),,65 to 69,W92000004,101.6935294
2015,Wales,Lung diseases due to external agents (J60-J70),,65 to 69,W92000004,3.066136566
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,65 to 69,W92000004,18.90784216
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,65 to 69,W92000004,0.511022761
2015,Wales,Other diseases of pleura (J90-J94),,65 to 69,W92000004,0.511022761
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,65 to 69,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",,65 to 69,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),,65 to 69,W92000004,1.022045522
2015,Wales,,Male,65 to 69,W92000004,1204.026649
2015,Wales,Malignant neoplasms (C00-C97),Male,65 to 69,W92000004,606.7124747
2015,Wales,Diabetes mellitus (E10-E14),Male,65 to 69,W92000004,13.57532215
2015,Wales,IX diseases of the circulatory system (I00-I99),Male,65 to 69,W92000004,449.0298866
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Male,65 to 69,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Male,65 to 69,W92000004,103.3812995
2015,Wales,Lung diseases due to external agents (J60-J70),Male,65 to 69,W92000004,4.177022201
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,65 to 69,W92000004,26.10638876
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,65 to 69,W92000004,1.04425555
2015,Wales,Other diseases of pleura (J90-J94),Male,65 to 69,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,65 to 69,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,65 to 69,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Male,65 to 69,W92000004,0.0
2015,Wales,,Female,65 to 69,W92000004,844.641927899999
2015,Wales,Malignant neoplasms (C00-C97),Female,65 to 69,W92000004,531.4038669
2015,Wales,Diabetes mellitus (E10-E14),Female,65 to 69,W92000004,9.006845202
2015,Wales,IX diseases of the circulatory system (I00-I99),Female,65 to 69,W92000004,187.142228099999
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Female,65 to 69,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Female,65 to 69,W92000004,100.0760578
2015,Wales,Lung diseases due to external agents (J60-J70),Female,65 to 69,W92000004,2.001521156
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,65 to 69,W92000004,12.00912694
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,65 to 69,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),Female,65 to 69,W92000004,1.000760578
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,65 to 69,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,65 to 69,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Female,65 to 69,W92000004,2.001521156
2015,England,,,,E92000001,262.5763008
2015,England,Malignant neoplasms (C00-C97),,,E92000001,154.9325644
2015,England,Diabetes mellitus (E10-E14),,,E92000001,3.490056835
2015,England,IX diseases of the circulatory system (I00-I99),,,E92000001,81.11497798
2015,England,Other diseases of upper respiratory tract (J30-J39),,,E92000001,0.046870598
2015,England,Chronic lower respiratory diseases (J40-J47),,,E92000001,18.67973602
2015,England,Lung diseases due to external agents (J60-J70),,,E92000001,0.64537208
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,,E92000001,3.021350855
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,,E92000001,0.360543061
2015,England,Other diseases of pleura (J90-J94),,,E92000001,0.068503182
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",,,E92000001,0.018027153
2015,England,Other respiratory disorders (J98),,,E92000001,0.198298683999999
2015,England,,Male,,E92000001,310.767956499999
2015,England,Malignant neoplasms (C00-C97),Male,,E92000001,165.5459445
2015,England,Diabetes mellitus (E10-E14),Male,,E92000001,4.449963696
2015,England,IX diseases of the circulatory system (I00-I99),Male,,E92000001,115.013324
2015,England,Other diseases of upper respiratory tract (J30-J39),Male,,E92000001,0.05836018
2015,England,Chronic lower respiratory diseases (J40-J47),Male,,E92000001,20.06131175
2015,England,Lung diseases due to external agents (J60-J70),Male,,E92000001,0.824337537
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,,E92000001,4.034147417
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,,E92000001,0.452291392
2015,England,Other diseases of pleura (J90-J94),Male,,E92000001,0.0948352919999999
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Male,,E92000001,0.02918009
2015,England,Other respiratory disorders (J98),Male,,E92000001,0.204260628999999
2015,England,,Female,,E92000001,215.4839182
2015,England,Malignant neoplasms (C00-C97),Female,,E92000001,144.5612801
2015,England,Diabetes mellitus (E10-E14),Female,,E92000001,2.552045875
2015,England,IX diseases of the circulatory system (I00-I99),Female,,E92000001,47.98986824
2015,England,Other diseases of upper respiratory tract (J30-J39),Female,,E92000001,0.035643099
2015,England,Chronic lower respiratory diseases (J40-J47),Female,,E92000001,17.32967464
2015,England,Lung diseases due to external agents (J60-J70),Female,,E92000001,0.470488904
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,,E92000001,2.031656632
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,,E92000001,0.270887551
2015,England,Other diseases of pleura (J90-J94),Female,,E92000001,0.042771719
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Female,,E92000001,0.00712862
2015,England,Other respiratory disorders (J98),Female,,E92000001,0.192472733999999
2015,,Malignant neoplasms (C00-C97),,,,156.3161542
2015,,Diabetes mellitus (E10-E14),,,,3.516558672
2015,,IX diseases of the circulatory system (I00-I99),,,,82.44110899
2015,,Other diseases of upper respiratory tract (J30-J39),,,,0.047797885
2015,,Chronic lower respiratory diseases (J40-J47),,,,19.0064875
2015,,Lung diseases due to external agents (J60-J70),,,,0.65551385
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),,,,3.110276651
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,,,0.361898271
2015,,Other diseases of pleura (J90-J94),,,,0.075110962
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",,,,0.020484808
2015,,Other respiratory disorders (J98),,,,0.211676347
2015,,,Male,,,314.1699391
2015,,Malignant neoplasms (C00-C97),Male,,,166.766301699999
2015,,Diabetes mellitus (E10-E14),Male,,,4.470964952
2015,,IX diseases of the circulatory system (I00-I99),Male,,,116.8670159
2015,,Other diseases of upper respiratory tract (J30-J39),Male,,,0.062192712
2015,,Chronic lower respiratory diseases (J40-J47),Male,,,20.26100346
2015,,Lung diseases due to external agents (J60-J70),Male,,,0.829236158
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,,,4.132360188
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,,,0.456079887
2015,,Other diseases of pleura (J90-J94),Male,,,0.089833917
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Male,,,0.027641205
2015,,Other respiratory disorders (J98),Male,,,0.20730904
2015,,,Female,,,218.491988199999
2015,,Malignant neoplasms (C00-C97),Female,,,146.111203
2015,,Diabetes mellitus (E10-E14),Female,,,2.584546034
2015,,IX diseases of the circulatory system (I00-I99),Female,,,48.82295185
