Year,Industrial Sector Summary,Industrial Sector,Value
2015,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail trade services, except of motor vehicles and motorcycles",1.30659268
2015,Transport and storage,,16.673144
2015,Transport and storage,Rail transport,0.653715996
2015,Transport and storage,"Buses, coaches, trams and similar public urban transport, Underground, metro other non interurban rail services, Taxis and other renting of private cars with driver, Freight transport by road and removal services, Transport via pipeline",4.078519455
2015,Transport and storage,Water transport services,3.054381111
2015,Transport and storage,Air transport services,7.849834386
2015,Transport and storage,Warehousing and support services for transportation,0.34370868
2015,Transport and storage,Postal and courier services,0.69298437
2015,Accommodation and food services,,2.247018126
2015,Accommodation and food services,Accommodation services,0.697867778
2015,Accommodation and food services,Food and beverage serving services,1.549150348
2015,Information and communication,,0.815104368
2015,Information and communication,Publishing activities,0.03686825
2015,Information and communication,"Motion picture, video and television programme production services, sound recording and music publishing",0.031782461
2015,Information and communication,Programming and broadcasting services,0.005644144
2015,Information and communication,Telecommunications services,0.417319901
2015,Information and communication,"Computer programming, consultancy and related services",0.311862538
2015,Information and communication,Information services,0.011627075
2015,Financial and insurance activities,,0.834949723
2015,Financial and insurance activities,"Financial services, except insurance and pension funding",0.477894755
2015,Financial and insurance activities,Insurance & Reinsurance,0.083435288
2015,Financial and insurance activities,Pension funding,0.006133004
2015,Financial and insurance activities,Services auxiliary to financial services and insurance services,0.267486676
2015,Real estate activities,,0.086843283
2015,Real estate activities,"Buying and selling of own real estate: renting and operating of own or leased real estate, excluding imputed rent",0.072956989
2015,Real estate activities,Real estate activities on a fee or contract basis,0.013886295
2015,"Professional, scientific and technical activities",,0.638394943
2015,"Professional, scientific and technical activities",Legal activities,0.05935505
2015,"Professional, scientific and technical activities","Accounting, bookkeeping and auditing activities: tax consultancy",0.080540158
2015,"Professional, scientific and technical activities",Services of head offices; management consulting services,0.092678521
2015,"Professional, scientific and technical activities",Architectural and engineering services; technical testing and analysis services,0.170709414
2015,"Professional, scientific and technical activities",Scientific research and development services,0.094714428
2015,"Professional, scientific and technical activities",Advertising and market research services,0.062234904
2015,"Professional, scientific and technical activities","Other professional, scientific and technical services",0.06357323
2015,"Professional, scientific and technical activities",Veterinary services,0.014589237
2015,Administrative and support service activities,,0.757647573
2015,Administrative and support service activities,Rental and leasing services,0.440082767
2015,Administrative and support service activities,Employment services,0.027884949
2015,Administrative and support service activities,"Travel agency, tour operator and other reservation services and related services",0.018071174
2015,Administrative and support service activities,Security and investigation services,0.049448007
2015,Administrative and support service activities,Services to buildings and landscape,0.079614183
2015,Administrative and support service activities,"Office administrative, office support and other business support services",0.142546492
2015,Public administration and defence; compulsory social security,,1.127841052
2015,Public administration and defence; compulsory social security,Public administration and defence; compulsory social security,1.127841052
2015,Education,,0.484201839
2015,Education,Education services,0.484201839
2015,Human health and social work activities,,0.734092999
2015,Human health and social work activities,Human health services,0.492200584
2015,Human health and social work activities,Residential care services,0.111072299
2015,Human health and social work activities,Social work services without accommodation,0.130820116
2015,"Arts, entertainment and recreation",,1.477442169
2015,"Arts, entertainment and recreation","Creative, arts and entertainment services",0.326875586
2015,"Arts, entertainment and recreation","Library, archive, museum and other cultural services",0.156431697
2015,"Arts, entertainment and recreation",Gambling and betting services,0.18753126
2015,"Arts, entertainment and recreation",Sporting services and amusement and recreation services,0.806603626
2015,Other service activities,,0.8823188
2015,Other service activities,Services furnished by membership organisations,0.363490697
2015,Other service activities,Repair services of computers and personal and household goods,0.029366843
2015,Other service activities,Other personal services,0.489461261
2015,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,,0.542909146
2015,Activities of households as employers; undifferentiated goods and services-producing activities of households for own use,Services of households as employers of domestic personnel,0.542909146
