Year,Sex,Abuse perpeprator,Abuse type,Abuse category,Region,Threats or force,Age,Ethnicity,Ethnic group,Marital status,Employment status,Occupation,Highest qualification,Disability status,Hours out of home on an average weekday,Structure of household,Household income,Tenure,Accommodation type,Output area classification,Area type,Level of physical disorder,Employment deprivation index,Value
2011,,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,2.289233746
2011,,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,2.209540618
2011,,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.192830569
2011,,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.291420466
2011,,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.319348748
2011,,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.946743413
2011,,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.712863441
2011,,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.311776452
2011,,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.218831299
2011,,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.212871388
2011,,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.025784254
2011,,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.015751862
2011,,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.009720482
2011,,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,0.922036502
2011,,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.567536404
2012,Male,,,,,,,,,,,,,,,,,,,,,,,4.38174062
2012,Male,Partner,,,,,,,,,,,,,,,,,,,,,,3.046907064
2012,Male,Family,,,,,,,,,,,,,,,,,,,,,,1.842567913
2012,Male,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.739450263
2012,Male,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.877041775
2012,Male,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.377972682
2012,Male,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.596363819
2012,Male,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,1.079944151
2012,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,1.756703189
2012,Male,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,0.83905619
2012,Male,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.05557776
2012,Male,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.706735442
2012,Male,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.754415452
2012,Male,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.12217956
2012,Male,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.049338718
2012,Male,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.121994999
2012,Male,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.012645235
2012,Male,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0
2012,Male,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.012618756
2012,Male,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,0.44451862
2012,Male,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.191122959
2012,Female,,,,,,,,,,,,,,,,,,,,,,,8.783299284
2012,Female,Partner,,,,,,,,,,,,,,,,,,,,,,6.658768428
2012,Female,Family,,,,,,,,,,,,,,,,,,,,,,3.151287646
2012,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,6.078256538
2012,Female,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,4.48934388
2012,Female,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,3.744269302
2012,Female,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,3.007748594
2012,Female,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,2.06421817
2012,Female,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.712317754
2012,Female,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.722146474
2012,Female,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.6080105
2012,Female,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,1.202382359
2012,Female,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.826089524
2012,Female,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.433880052
2012,Female,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.320458465
2012,Female,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.241481473
2012,Female,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.080614283
2012,Female,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.052592876
2012,Female,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.027656402
2012,Female,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,1.144135192
2012,Female,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.685695066
2012,,Partner,,,,,,,,,,,,,,,,,,,,,,4.853386472
2012,,Family,,,,,,,,,,,,,,,,,,,,,,2.498266727
2012,,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,4.41126742
2012,,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,3.186901438
2012,,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,2.56215237
2012,,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,1.800373317
2012,,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,1.572269682
2012,,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.23644027
2012,,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.282402495
2012,,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.33284893
2012,,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.955695762
2012,,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.790380693
2012,,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.27798275
2012,,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.184881262
2012,,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.181852478
2012,,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.046673372
2012,,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.026327867
2012,,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.020165158
2012,,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,0.795095579
2012,,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.439524124
2013,Male,,,,,,,,,,,,,,,,,,,,,,,4.530684522
2013,Male,Partner,,,,,,,,,,,,,,,,,,,,,,3.029443056
2013,Male,Family,,,,,,,,,,,,,,,,,,,,,,1.846954642
2013,Male,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.792232833
2013,Male,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.761835355
2013,Male,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.516101621
2013,Male,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.629834837
2013,Male,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,1.169840712
2013,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,1.730761505
2013,Male,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,0.939507201
2013,Male,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,0.984310417
2013,Male,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.584924337
2013,Male,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.586420154
2013,Male,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.088395926
2013,Male,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.005051076
2013,Male,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.083187875
2013,Male,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.039828531
2013,Male,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.005019536
2013,Male,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.034752962
2013,Male,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,0.456783107
2013,Male,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.190887944
2013,Female,,,,,,,,,,,,,,,,,,,,,,,8.465077319
2013,Female,Partner,,,,,,,,,,,,,,,,,,,,,,6.793446766
2013,Female,Family,,,,,,,,,,,,,,,,,,,,,,2.538849116
2013,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,5.932027374
2013,Female,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,4.214484333
2013,Female,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,3.606578508
2013,Female,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,2.814431914
2013,Female,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,2.031989784
2013,Female,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.184113739
2013,Female,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.358285975
2013,Female,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.253119385
2013,Female,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.988891121
2013,Female,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.678447967
2013,Female,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.358277543
2013,Female,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.241317703
2013,Female,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.213326494
2013,Female,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.072708948
2013,Female,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.035810622
2013,Female,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.039240891
2013,Female,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,1.585792516
2013,Female,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.486084263
2013,,Partner,,,,,,,,,,,,,,,,,,,,,,4.922318544
2013,,Family,,,,,,,,,,,,,,,,,,,,,,2.194545085
2013,,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,4.372400261
2013,,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,2.997416316
2013,,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,2.56729816
2013,,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,1.725848675
2013,,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,1.603112207
2013,,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,1.959069932
2013,,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.150257443
2013,,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.119699221
2013,,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.788291579
2013,,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.632724689
2013,,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.224011736
2013,,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.123774997
2013,,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.148691876
2013,,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.056339865
2013,,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.020492625
2013,,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.037011114
2013,,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,1.024689377
2013,,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.339459084
2014,Male,,,,,,,,,,,,,,,,,,,,,,,3.955280298
2014,Male,Partner,,,,,,,,,,,,,,,,,,,,,,2.753949426
2014,Male,Family,,,,,,,,,,,,,,,,,,,,,,1.563007511
2014,Male,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.543082391
2014,Male,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.508714502
2014,Male,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.499415479
2014,Male,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.814514086
2014,Male,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.994098919
2014,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,1.421092338
2014,Male,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,0.923841858
2014,Male,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,0.68097897
2014,Male,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.473867962
2014,Male,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.352238305
2014,Male,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.0551616
2014,Male,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.010183247
2014,Male,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.04490683
2014,Male,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.010197997
2014,Male,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.010183953
2014,Male,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0
2014,Male,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,0.411805951
2014,Male,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.218714199
2014,Female,,,,,,,,,,,,,,,,,,,,,,,8.16539028
2014,Female,Partner,,,,,,,,,,,,,,,,,,,,,,6.475845062
2014,Female,Family,,,,,,,,,,,,,,,,,,,,,,2.537807333
2014,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,5.829772255
2014,Female,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,3.998541527
2014,Female,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,3.586691851
2014,Female,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,2.865624602
2014,Female,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,1.855113302
2014,Female,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.166725413
2014,Female,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.367209323
2014,Female,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.376905523
2014,Female,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,1.030982197
2014,Female,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.778432988
2014,Female,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.471963168
2014,Female,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.266320546
2014,Female,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.33393687
2014,Female,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.055700828
2014,Female,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.016698837
2014,Female,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.038783596
2014,Female,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,1.555120635
2014,Female,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.544006976
2014,,Partner,,,,,,,,,,,,,,,,,,,,,,4.630733958
2014,,Family,,,,,,,,,,,,,,,,,,,,,,2.054612726
2014,,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,4.203760663
2014,,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,2.767673136
2014,,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,2.552378309
2014,,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,1.848031268
2014,,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,1.427802654
2014,,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,1.797931287
2014,,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.148002427
2014,,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.032788555
2014,,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.75525203
2014,,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.56759462
2014,,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.265143814
2014,,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.139244861
2014,,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.190755635
2014,,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.033137032
2014,,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.013468735
2014,,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.019580453
2014,,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,0.989395012
2014,,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.38314889
2015,Male,,,,,,,,,,,,,,,,,,,,,,,4.376421767
2015,Male,Partner,,,,,,,,,,,,,,,,,,,,,,2.987351672
2015,Male,Family,,,,,,,,,,,,,,,,,,,,,,1.96689343
2015,Male,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.753862253
2015,Male,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,2.050056643
2015,Male,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.403728072
2015,Male,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.813897861
2015,Male,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.93843437
2015,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,1.810750314
2015,Male,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.274815125
2015,Male,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,0.871101203
2015,Male,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.709710164
2015,Male,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.353635151
2015,Male,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.118795199
2015,Male,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.048591545
2015,Male,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.069920982
2015,Male,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.005463577
2015,Male,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.005452237
2015,Male,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0
2015,Male,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,0.461052516
2015,Male,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.231360995
2015,Female,,,,,,,,,,,,,,,,,,,,,,,7.709673219
2015,Female,Partner,,,,,,,,,,,,,,,,,,,,,,6.2308803
2015,Female,Family,,,,,,,,,,,,,,,,,,,,,,2.183250305
2015,Female,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,5.39930417
2015,Female,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,3.938480543
2015,Female,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,3.047741361
2015,Female,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,2.310985948
2015,Female,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,1.709937407
2015,Female,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,1.90867649
2015,Female,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.4075004
2015,Female,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.028966602
2015,Female,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.873900529
2015,Female,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.528046716
2015,Female,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.499410073
2015,Female,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.297414003
2015,Female,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.378165813
2015,Female,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.036275696
2015,Female,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.013400823
2015,Female,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.022669393
2015,Female,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,1.284846656
2015,Female,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.497957751
2015,,Partner,,,,,,,,,,,,,,,,,,,,,,4.61454613
2015,,Family,,,,,,,,,,,,,,,,,,,,,,2.075641496
2015,,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,4.083124193
2015,,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,2.999324482
2015,,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,2.228533945
2015,,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,1.564044182
2015,,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,1.325296956
2015,,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,1.86013844
2015,,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,1.341626482
2015,,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,0.950641735
2015,,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.792461055
2015,,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.441508914
2015,,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.309825297
2015,,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.173424415
2015,,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.22500037
2015,,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.020961215
2015,,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.00944906
2015,,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.011431244
2015,,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,0.875314346
2015,,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.365749658
2016,Male,,,,,,,,,,,,,,,,,,,,,,,4.334014488
2016,Male,Partner,,,,,,,,,,,,,,,,,,,,,,2.986210984
2016,Male,Family,,,,,,,,,,,,,,,,,,,,,,1.587949213
2016,Male,Partner,Non-sexual,,,,,,,,,,,,,,,,,,,,,2.731577752
2016,Male,Partner,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,2.009901347
2016,Male,Partner,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,1.249821743
2016,Male,Partner,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.616327494
2016,Male,Partner,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.913411398
2016,Male,Family,Non-sexual,,,,,,,,,,,,,,,,,,,,,1.455726281
2016,Male,Family,Non-sexual,"Non-physical abuse (emotional, financial)",,,,,,,,,,,,,,,,,,,,0.91702071
2016,Male,Family,Non-sexual,Threats or force,,,,,,,,,,,,,,,,,,,,0.757089411
2016,Male,Family,Non-sexual,Threats or force,,Threats,,,,,,,,,,,,,,,,,,0.567147909
2016,Male,Family,Non-sexual,Threats or force,,Force,,,,,,,,,,,,,,,,,,0.336242278
2016,Male,Partner,Sexual,,,,,,,,,,,,,,,,,,,,,0.075478363
2016,Male,Partner,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.029701556
2016,Male,Partner,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.054226106
2016,Male,Family,Sexual,,,,,,,,,,,,,,,,,,,,,0.036120482
2016,Male,Family,Sexual,Sexual assault by rape or penetration (including attempts),,,,,,,,,,,,,,,,,,,,0.018769995
2016,Male,Family,Sexual,Indecent exposure or unwanted sexual touching by a partner,,,,,,,,,,,,,,,,,,,,0.025899924
2016,Male,Partner,Stalking,,,,,,,,,,,,,,,,,,,,,0.532704643
2016,Male,Family,Stalking,,,,,,,,,,,,,,,,,,,,,0.200518647
2016,Female,,,,,,,,,,,,,,,,,,,,,,,7.452457392
